edge_index	from	to	kind	source_path	source_lines	quote
1545	docs/forensic/18e9f4d/00-provenance.md	document-portal/ds/styles/components.css	doc-mention	docs/forensic/18e9f4d/00-provenance.md	312-312	$ b=$(git log --diff-filter=A --format='%h' -- document-portal/ds/styles/components.css | tail -1) # 501bc42
1546	docs/forensic/18e9f4d/00-provenance.md	styles/dgo-design-system/components.css	doc-mention	docs/forensic/18e9f4d/00-provenance.md	313-313	$ git show $a:styles/dgo-design-system/components.css  | sha256sum  # 1b96d95a0ac6a1c4…
1547	docs/forensic/18e9f4d/00-provenance.md	document-portal/ds/styles/components.css	doc-mention	docs/forensic/18e9f4d/00-provenance.md	314-314	$ git show $b:document-portal/ds/styles/components.css | sha256sum  # f0c9e0e641e04fa7…
1548	docs/forensic/18e9f4d/00-provenance.md	core/router.js	doc-mention	docs/forensic/18e9f4d/00-provenance.md	337-337	Two router files confirmed: `js/core/router.js` (61 lines), `js/views/router.js` (46 lines).
1549	docs/forensic/18e9f4d/00-provenance.md	document-portal/js/core.js	doc-mention	docs/forensic/18e9f4d/00-provenance.md	359-359	submit.js:14  support.js:13  core.js:10  admin.js:8  track.js:7  home.js:6      → 58 of 102
1550	docs/forensic/18e9f4d/00-provenance.md	document-portal/js/submit.js	doc-mention	docs/forensic/18e9f4d/00-provenance.md	359-359	submit.js:14  support.js:13  core.js:10  admin.js:8  track.js:7  home.js:6      → 58 of 102
1551	docs/forensic/18e9f4d/00-provenance.md	document-portal/js/support.js	doc-mention	docs/forensic/18e9f4d/00-provenance.md	359-359	submit.js:14  support.js:13  core.js:10  admin.js:8  track.js:7  home.js:6      → 58 of 102
1552	docs/forensic/18e9f4d/00-provenance.md	document-portal/js/track.js	doc-mention	docs/forensic/18e9f4d/00-provenance.md	359-359	submit.js:14  support.js:13  core.js:10  admin.js:8  track.js:7  home.js:6      → 58 of 102
1553	docs/forensic/18e9f4d/00-provenance.md	newack/config.js	doc-mention	docs/forensic/18e9f4d/00-provenance.md	368-368	| P0-A | Live-shaped SAS signature committed in `newack/config.js:4` | High | `CONFIRMED-PRESENT` | `NEWACK` |
1554	docs/forensic/18e9f4d/00-provenance.md	ECM_DOCS_DEV.zip	doc-mention	docs/forensic/18e9f4d/00-provenance.md	369-369	| P0-B | `ECM_DOCS_DEV.zip` carries 31 distinct signatures + an UNREDACTED manifest | High | `CONFIRMED-PRESENT` | `CROSS` |
1555	docs/forensic/18e9f4d/00-provenance.md	config/product-definition.config.json	doc-mention	docs/forensic/18e9f4d/00-provenance.md	375-375	| P0-H | `config/product-definition.config.json` orphaned | Low | `CONFIRMED-ABSENT` | `ROOT` |
1556	docs/forensic/18e9f4d/00-provenance.md	.github/workflows/ci.yml	doc-mention	docs/forensic/18e9f4d/00-provenance.md	381-381	| DD-1 | v3.1 §1/§8.1 — "CONTRIBUTING.md claims CI runs but `.github/` is absent" | `.github/workflows/ci.yml` **exists**; the lead itself is the drift |
1557	docs/forensic/18e9f4d/00-provenance.md	CONTRIBUTING.md	doc-mention	docs/forensic/18e9f4d/00-provenance.md	381-381	| DD-1 | v3.1 §1/§8.1 — "CONTRIBUTING.md claims CI runs but `.github/` is absent" | `.github/workflows/ci.yml` **exists**; the lead itself is the drift |
1558	docs/forensic/18e9f4d/00-provenance.md	ECM_DOCS_DEV.zip	doc-mention	docs/forensic/18e9f4d/00-provenance.md	391-391	| OQ-3 | Is `ECM_DOCS_DEV.zip` referenced by any build or deploy path? | No deploy step in-repo | Hosting/CD configuration → resolved in Phase 3 |
1559	docs/forensic/18e9f4d/00-provenance.md	newack/config.js	doc-mention	docs/forensic/18e9f4d/00-provenance.md	403-403	| 1 | `newack/config.js:4` signature | Exact |
1560	docs/forensic/18e9f4d/00-provenance.md	tests/check-secrets.mjs	doc-mention	docs/forensic/18e9f4d/00-provenance.md	404-404	| 2 | `tests/check-secrets.mjs:163` exit logic | Exact |
1561	docs/forensic/18e9f4d/00-provenance.md	document-portal/js/data.js	doc-mention	docs/forensic/18e9f4d/00-provenance.md	406-406	| 4 | `document-portal/js/data.js` zero signatures | Reproduced |
1562	docs/forensic/18e9f4d/00-provenance.md	docs/forensic/177d992/01-architecture.md	doc-mention	docs/forensic/18e9f4d/00-provenance.md	421-421	Note on Phase 1: `docs/forensic/177d992/01-architecture.md` was produced against the previous
1563	docs/forensic/18e9f4d/00-provenance.md	README.md	doc-mention	docs/forensic/18e9f4d/00-provenance.md	440-440	| `README.md` | 5 | root, ECM_ActivityHub_Portal, document-portal, proxy, tests |
1564	docs/forensic/18e9f4d/00-provenance.md	index.html	doc-mention	docs/forensic/18e9f4d/00-provenance.md	441-441	| `index.html` | 4 | root, ECM_ActivityHub_Portal, document-portal, newack |
1565	docs/forensic/18e9f4d/00-provenance.md	core/router.js	doc-mention	docs/forensic/18e9f4d/00-provenance.md	461-461	shared module — which is precisely how the guard asymmetry in Phase 1 §1.2 (`core/router.js`
1566	docs/forensic/18e9f4d/00-provenance.md	ECM_ActivityHub_Portal/js/core/router.js	doc-mention	docs/forensic/18e9f4d/00-provenance.md	462-462	evaluates `canCurrentUserAccess` always; `ECM_ActivityHub_Portal/js/core/router.js:21` returns
1567	docs/forensic/18e9f4d/00-provenance.md	core/router.js	doc-mention	docs/forensic/18e9f4d/00-provenance.md	462-462	evaluates `canCurrentUserAccess` always; `ECM_ActivityHub_Portal/js/core/router.js:21` returns
1568	docs/forensic/18e9f4d/00-provenance.md	newack/config.js	doc-mention	docs/forensic/18e9f4d/00-provenance.md	466-466	the same pattern for endpoint configuration, and is why the credential in `newack/config.js:4`
1569	docs/forensic/18e9f4d/00-provenance.md	newack/config.js	doc-mention	docs/forensic/18e9f4d/00-provenance.md	495-495	`newack/config.js` is one of three same-named configuration modules and the only one outside
1570	docs/forensic/18e9f4d/01-architecture.md	docs/forensic/177d992/01-architecture.md	doc-mention	docs/forensic/18e9f4d/01-architecture.md	5-5	**Supersedes:** `docs/forensic/177d992/01-architecture.md` (prior target, brief v3)
1571	docs/forensic/18e9f4d/01-architecture.md	index.html	doc-mention	docs/forensic/18e9f4d/01-architecture.md	12-12	$ rg -n 'stylesheet|<script|noscript' index.html
1572	docs/forensic/18e9f4d/01-architecture.md	styles/index.css	doc-mention	docs/forensic/18e9f4d/01-architecture.md	13-13	21:  <link rel="stylesheet" href="styles/index.css">
1573	docs/forensic/18e9f4d/01-architecture.md	shared/figma-uiux-runtime.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	16-16	30:  <script type="module" src="shared/figma-uiux-runtime.js"></script>
1574	docs/forensic/18e9f4d/01-architecture.md	core/boot.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	17-17	31:  <script type="module" src="core/boot.js"></script>
1575	docs/forensic/18e9f4d/01-architecture.md	core/boot.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	21-21	Chain confirmed as v3.1 §6.1 describes. `core/boot.js` then runs, in order:
1576	docs/forensic/18e9f4d/01-architecture.md	shared/shell.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	23-23	`theme`/`density` from `State` → `await WelcomeExperience.run()` → imports `shared/shell.js`,
1577	docs/forensic/18e9f4d/01-architecture.md	tests/check-imports.mjs	doc-mention	docs/forensic/18e9f4d/01-architecture.md	27-27	### Q1/Q2 — Does the static module graph resolve, and does `check-imports.mjs` confirm it?
1578	docs/forensic/18e9f4d/01-architecture.md	tests/check-imports.mjs	doc-mention	docs/forensic/18e9f4d/01-architecture.md	32-32	$ node tests/check-imports.mjs
1579	docs/forensic/18e9f4d/01-architecture.md	ECM_ActivityHub_Portal/js/main.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	33-33	entry points     : shared/figma-uiux-runtime.js, core/boot.js, ECM_ActivityHub_Portal/js/main.js
1580	docs/forensic/18e9f4d/01-architecture.md	core/boot.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	33-33	entry points     : shared/figma-uiux-runtime.js, core/boot.js, ECM_ActivityHub_Portal/js/main.js
1581	docs/forensic/18e9f4d/01-architecture.md	shared/figma-uiux-runtime.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	33-33	entry points     : shared/figma-uiux-runtime.js, core/boot.js, ECM_ActivityHub_Portal/js/main.js
1582	docs/forensic/18e9f4d/01-architecture.md	config/routes.config.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	39-39	25 routes declared in `config/routes.config.js`, 25 loaders registered in `core/boot.js`,
1583	docs/forensic/18e9f4d/01-architecture.md	core/boot.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	39-39	25 routes declared in `config/routes.config.js`, 25 loaders registered in `core/boot.js`,
1584	docs/forensic/18e9f4d/01-architecture.md	config/endpoints.config.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	50-50	`config/endpoints.config.js:19-22`
1585	docs/forensic/18e9f4d/01-architecture.md	core/data-client.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	56-56	Every endpoint resolves to `''`. `core/data-client.js` then refuses:
1586	docs/forensic/18e9f4d/01-architecture.md	core/boot.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	59-59	`core/boot.js` swallows it into state rather than surfacing it:
1587	docs/forensic/18e9f4d/01-architecture.md	index.html	doc-mention	docs/forensic/18e9f4d/01-architecture.md	77-77	$ # every src/href in index.html, tested against disk
1588	docs/forensic/18e9f4d/01-architecture.md	assets/dgo-mark.svg	doc-mention	docs/forensic/18e9f4d/01-architecture.md	78-78	tracked: assets/dgo-mark.svg
1589	docs/forensic/18e9f4d/01-architecture.md	styles/index.css	doc-mention	docs/forensic/18e9f4d/01-architecture.md	79-79	tracked: styles/index.css
1590	docs/forensic/18e9f4d/01-architecture.md	shared/figma-uiux-runtime.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	81-81	tracked: shared/figma-uiux-runtime.js
1591	docs/forensic/18e9f4d/01-architecture.md	core/boot.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	82-82	tracked: core/boot.js
1592	docs/forensic/18e9f4d/01-architecture.md	core/router.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	93-93	through `core/router.js`.
1593	docs/forensic/18e9f4d/01-architecture.md	core/api.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	97-97	touch State: 23/25   call core/api.js: 14/25   import governed-actions: 25/25
1594	docs/forensic/18e9f4d/01-architecture.md	core/router.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	100-100	`core/router.js:2` — the single route guard:
1595	docs/forensic/18e9f4d/01-architecture.md	modules/home.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	105-105	| `home` | `modules/home.js` | lazy `import()` | yes | none | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1596	docs/forensic/18e9f4d/01-architecture.md	modules/ecm-erp-charter.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	106-106	| `ecm-erp-charter` | `modules/ecm-erp-charter.js` | lazy | no | none | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1597	docs/forensic/18e9f4d/01-architecture.md	core/api.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	107-107	| `activities` | `modules/activities.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1598	docs/forensic/18e9f4d/01-architecture.md	modules/activities.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	107-107	| `activities` | `modules/activities.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1599	docs/forensic/18e9f4d/01-architecture.md	core/api.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	108-108	| `correspondence` | `modules/correspondence.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1600	docs/forensic/18e9f4d/01-architecture.md	modules/correspondence.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	108-108	| `correspondence` | `modules/correspondence.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1601	docs/forensic/18e9f4d/01-architecture.md	core/api.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	109-109	| `response-tracking` | `modules/response-tracking.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1602	docs/forensic/18e9f4d/01-architecture.md	modules/response-tracking.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	109-109	| `response-tracking` | `modules/response-tracking.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1603	docs/forensic/18e9f4d/01-architecture.md	core/api.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	110-110	| `orchestrator` | `modules/orchestrator.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1604	docs/forensic/18e9f4d/01-architecture.md	modules/orchestrator.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	110-110	| `orchestrator` | `modules/orchestrator.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1605	docs/forensic/18e9f4d/01-architecture.md	core/api.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	111-111	| `single-assignment` | `modules/single-assignment.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1606	docs/forensic/18e9f4d/01-architecture.md	modules/single-assignment.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	111-111	| `single-assignment` | `modules/single-assignment.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1607	docs/forensic/18e9f4d/01-architecture.md	core/api.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	112-112	| `bulk-assignment` | `modules/bulk-assignment.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1608	docs/forensic/18e9f4d/01-architecture.md	modules/bulk-assignment.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	112-112	| `bulk-assignment` | `modules/bulk-assignment.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1609	docs/forensic/18e9f4d/01-architecture.md	core/api.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	113-113	| `fasttrack` | `modules/fasttrack.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1610	docs/forensic/18e9f4d/01-architecture.md	modules/fasttrack.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	113-113	| `fasttrack` | `modules/fasttrack.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1611	docs/forensic/18e9f4d/01-architecture.md	modules/approvals.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	114-114	| `approvals` | `modules/approvals.js` | lazy | yes | none | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1612	docs/forensic/18e9f4d/01-architecture.md	modules/acknowledgment.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	115-115	| `acknowledgment` | `modules/acknowledgment.js` | lazy | yes | none | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1613	docs/forensic/18e9f4d/01-architecture.md	modules/dispatch.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	116-116	| `dispatch` | `modules/dispatch.js` | lazy | yes | none | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1614	docs/forensic/18e9f4d/01-architecture.md	core/api.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	117-117	| `registry` | `modules/registry.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1615	docs/forensic/18e9f4d/01-architecture.md	modules/registry.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	117-117	| `registry` | `modules/registry.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1616	docs/forensic/18e9f4d/01-architecture.md	modules/comments.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	118-118	| `comments` | `modules/comments.js` | lazy | yes | none | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1617	docs/forensic/18e9f4d/01-architecture.md	core/api.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	119-119	| `reports` | `modules/reports.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1618	docs/forensic/18e9f4d/01-architecture.md	modules/reports.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	119-119	| `reports` | `modules/reports.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1619	docs/forensic/18e9f4d/01-architecture.md	core/api.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	120-120	| `statistics` | `modules/statistics.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1620	docs/forensic/18e9f4d/01-architecture.md	modules/statistics.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	120-120	| `statistics` | `modules/statistics.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1621	docs/forensic/18e9f4d/01-architecture.md	core/api.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	121-121	| `executive` | `modules/executive.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1622	docs/forensic/18e9f4d/01-architecture.md	modules/executive.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	121-121	| `executive` | `modules/executive.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1623	docs/forensic/18e9f4d/01-architecture.md	core/api.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	122-122	| `assistant` | `modules/assistant.js` | lazy | no | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1624	docs/forensic/18e9f4d/01-architecture.md	modules/assistant.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	122-122	| `assistant` | `modules/assistant.js` | lazy | no | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1625	docs/forensic/18e9f4d/01-architecture.md	core/api.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	123-123	| `lookup` | `modules/lookup.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1626	docs/forensic/18e9f4d/01-architecture.md	modules/lookup.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	123-123	| `lookup` | `modules/lookup.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1627	docs/forensic/18e9f4d/01-architecture.md	modules/operator-hud.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	124-124	| `operator-hud` | `modules/operator-hud.js` | lazy | yes | none | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1628	docs/forensic/18e9f4d/01-architecture.md	modules/settings.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	125-125	| `settings` | `modules/settings.js` | lazy | yes | none | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1629	docs/forensic/18e9f4d/01-architecture.md	modules/diagnostics.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	126-126	| `diagnostics` | `modules/diagnostics.js` | lazy | yes | none | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1630	docs/forensic/18e9f4d/01-architecture.md	core/api.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	127-127	| `user-admin` | `modules/user-admin.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1631	docs/forensic/18e9f4d/01-architecture.md	modules/user-admin.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	127-127	| `user-admin` | `modules/user-admin.js` | lazy | yes | `core/api.js` | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1632	docs/forensic/18e9f4d/01-architecture.md	modules/archive.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	128-128	| `archive` | `modules/archive.js` | lazy | yes | none | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1633	docs/forensic/18e9f4d/01-architecture.md	modules/correspondence-email.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	129-129	| `correspondence-email` | `modules/correspondence-email.js` | lazy | yes | none | `route guard` + `client-side check` | `CONFIRMED-PRESENT` |
1634	docs/forensic/18e9f4d/01-architecture.md	core/router.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	134-134	- `route guard` — `core/router.js:2`. Prevents *rendering*, not *requesting*.
1635	docs/forensic/18e9f4d/01-architecture.md	core/governed-actions.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	135-135	- `client-side check` — all 25 modules import `core/governed-actions.js`;
1636	docs/forensic/18e9f4d/01-architecture.md	core/current-user.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	138-138	Both resolve the acting role through `core/current-user.js`, which reads token claims **only**
1637	docs/forensic/18e9f4d/01-architecture.md	core/current-user.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	139-139	when auth is enforced (`core/current-user.js:70`) and otherwise falls back to `state.users` in
1638	docs/forensic/18e9f4d/01-architecture.md	core/router.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	146-146	| Guard site | `core/router.js:2` | `js/core/router.js:18-24` |
1639	docs/forensic/18e9f4d/01-architecture.md	ECM_ActivityHub_Portal/js/core/router.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	150-150	`ECM_ActivityHub_Portal/js/core/router.js:18-24`
1640	docs/forensic/18e9f4d/01-architecture.md	core/router.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	150-150	`ECM_ActivityHub_Portal/js/core/router.js:18-24`
1641	docs/forensic/18e9f4d/01-architecture.md	config/product-definition.config.json	doc-mention	docs/forensic/18e9f4d/01-architecture.md	173-173	config modules=31   referenced=30   orphaned=1 -> ['product-definition.config.json']
1642	docs/forensic/18e9f4d/01-architecture.md	core/current-user.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	180-180	| `rbac.config.js` | `Roles`, `Permissions`, `RoleRouteAccess`, `canAccess()` | `core/current-user.js`, `core/router.js`, **`proxy/src/authorize.js`** | The one genuinely shared policy artefact — client *and* server import it |
1643	docs/forensic/18e9f4d/01-architecture.md	core/router.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	180-180	| `rbac.config.js` | `Roles`, `Permissions`, `RoleRouteAccess`, `canAccess()` | `core/current-user.js`, `core/router.js`, **`proxy/src/authorize.js`** | The one genuinely shared policy artefact — client *and* server import it |
1644	docs/forensic/18e9f4d/01-architecture.md	proxy/src/authorize.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	180-180	| `rbac.config.js` | `Roles`, `Permissions`, `RoleRouteAccess`, `canAccess()` | `core/current-user.js`, `core/router.js`, **`proxy/src/authorize.js`** | The one genuinely shared policy artefact — client *and* server import it |
1645	docs/forensic/18e9f4d/01-architecture.md	config/rbac.config.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	180-180	| `rbac.config.js` | `Roles`, `Permissions`, `RoleRouteAccess`, `canAccess()` | `core/current-user.js`, `core/router.js`, **`proxy/src/authorize.js`** | The one genuinely shared policy artefact — client *and* server import it |
1646	docs/forensic/18e9f4d/01-architecture.md	core/auth.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	181-181	| `auth.config.js` | `enabled` master switch, `proxyBaseUrl`, `roleClaimMap` | `core/auth.js`, `core/data-client.js` | `enabled: false` at line 28 → §1.4 |
1647	docs/forensic/18e9f4d/01-architecture.md	core/data-client.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	181-181	| `auth.config.js` | `enabled` master switch, `proxyBaseUrl`, `roleClaimMap` | `core/auth.js`, `core/data-client.js` | `enabled: false` at line 28 → §1.4 |
1648	docs/forensic/18e9f4d/01-architecture.md	config/auth.config.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	181-181	| `auth.config.js` | `enabled` master switch, `proxyBaseUrl`, `roleClaimMap` | `core/auth.js`, `core/data-client.js` | `enabled: false` at line 28 → §1.4 |
1649	docs/forensic/18e9f4d/01-architecture.md	core/data-client.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	182-182	| `endpoints.config.js` | 19 endpoint contracts | `core/endpoint-registry.js`, `core/data-client.js` | All URLs `''` absent `config.local.js` |
1650	docs/forensic/18e9f4d/01-architecture.md	core/endpoint-registry.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	182-182	| `endpoints.config.js` | 19 endpoint contracts | `core/endpoint-registry.js`, `core/data-client.js` | All URLs `''` absent `config.local.js` |
1651	docs/forensic/18e9f4d/01-architecture.md	config/endpoints.config.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	182-182	| `endpoints.config.js` | 19 endpoint contracts | `core/endpoint-registry.js`, `core/data-client.js` | All URLs `''` absent `config.local.js` |
1652	docs/forensic/18e9f4d/01-architecture.md	core/action-authority.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	183-183	| `module-boundaries.config.js` | Action ownership per module | `core/action-authority.js` | `client-side check` |
1653	docs/forensic/18e9f4d/01-architecture.md	config/module-boundaries.config.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	183-183	| `module-boundaries.config.js` | Action ownership per module | `core/action-authority.js` | `client-side check` |
1654	docs/forensic/18e9f4d/01-architecture.md	core/action-authority.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	184-184	| `action-ownership.config.js` | Action → owner/service/backend | `core/action-authority.js` | `client-side check` |
1655	docs/forensic/18e9f4d/01-architecture.md	config/action-ownership.config.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	184-184	| `action-ownership.config.js` | Action → owner/service/backend | `core/action-authority.js` | `client-side check` |
1656	docs/forensic/18e9f4d/01-architecture.md	core/boot.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	185-185	| `routes.config.js` | 25 route definitions | `core/boot.js`, `shared/shell.js`, `tests/smoke.spec.js` | Non-security |
1657	docs/forensic/18e9f4d/01-architecture.md	shared/shell.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	185-185	| `routes.config.js` | 25 route definitions | `core/boot.js`, `shared/shell.js`, `tests/smoke.spec.js` | Non-security |
1658	docs/forensic/18e9f4d/01-architecture.md	tests/smoke.spec.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	185-185	| `routes.config.js` | 25 route definitions | `core/boot.js`, `shared/shell.js`, `tests/smoke.spec.js` | Non-security |
1659	docs/forensic/18e9f4d/01-architecture.md	config/routes.config.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	185-185	| `routes.config.js` | 25 route definitions | `core/boot.js`, `shared/shell.js`, `tests/smoke.spec.js` | Non-security |
1660	docs/forensic/18e9f4d/01-architecture.md	core/data-client.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	186-186	| `fetch-policy.config.js` | Retry/timeout/dedupe per key | `core/data-client.js`, `core/endpoint-registry.js` | Non-security |
1661	docs/forensic/18e9f4d/01-architecture.md	core/endpoint-registry.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	186-186	| `fetch-policy.config.js` | Retry/timeout/dedupe per key | `core/data-client.js`, `core/endpoint-registry.js` | Non-security |
1662	docs/forensic/18e9f4d/01-architecture.md	config/fetch-policy.config.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	186-186	| `fetch-policy.config.js` | Retry/timeout/dedupe per key | `core/data-client.js`, `core/endpoint-registry.js` | Non-security |
1663	docs/forensic/18e9f4d/01-architecture.md	core/cache-manager.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	187-187	| `cache-policy.config.js` | TTLs | `core/cache-manager.js` | Non-security |
